Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Region,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,Profit Status
CA-849586,12/15/2024,4/24/2025,Same Day,CUST-6465,Lawrence Armstrong,Home Office,South,Office Supplies,Binders,Robust client-driven framework,3899.81,6,0.45,-72.39,Loss
CA-832272,5/2/2023,5/1/2025,Same Day,CUST-9990,Edward English,Consumer,West,Technology,Copiers,Customizable impactful implementation,3300.48,5,0.21,871.45,Profit
CA-217175,9/25/2024,4/18/2025,Second Class,CUST-4907,Sheila Jones,Corporate,West,Technology,Phones,Diverse methodical open system,1731.39,9,0.18,675.63,Profit
CA-702240,2/18/2025,4/29/2025,Same Day,CUST-1706,Harry Campbell,Home Office,East,Furniture,Chairs,Realigned composite monitoring,2980.39,2,0.23,247.81,Profit
CA-686717,12/11/2024,4/9/2025,Second Class,CUST-6323,John Mayer,Home Office,West,Furniture,Furnishings,Vision-oriented explicit time-frame,1314.23,2,0.35,722.77,Profit
CA-534788,2/12/2025,4/16/2025,Second Class,CUST-2562,Jamie Stephens,Home Office,West,Office Supplies,Art,Organic scalable infrastructure,1350.7,4,0.2,-74.2,Loss
CA-203367,2/13/2024,4/15/2025,First Class,CUST-2924,Andrew Thomas,Home Office,West,Furniture,Furnishings,Right-sized secondary portal,4234.84,2,0.4,609.72,Profit
CA-954154,5/25/2024,4/22/2025,Second Class,CUST-1867,Michael Tucker,Corporate,West,Technology,Copiers,Cloned foreground help-desk,4483.34,8,0.07,491.31,Profit
CA-807622,5/15/2023,4/23/2025,Same Day,CUST-7753,Margaret Brown,Home Office,East,Office Supplies,Art,Ameliorated actuating implementation,1962.95,8,0.03,-9.91,Loss
CA-866983,1/16/2025,5/6/2025,First Class,CUST-7354,Sarah Gardner,Consumer,Central,Furniture,Furnishings,User-friendly national parallelism,3600.01,6,0.2,172.59,Profit
CA-148757,6/4/2024,5/5/2025,First Class,CUST-7602,Samuel James,Consumer,South,Office Supplies,Paper,Open-source demand-driven structure,95.74,4,0.48,318.77,Profit
CA-410069,9/8/2023,4/17/2025,First Class,CUST-9017,Karen Jacobs,Consumer,West,Technology,Accessories,Virtual upward-trending alliance,4413.34,7,0.08,677.08,Profit
CA-503311,5/27/2024,4/12/2025,Second Class,CUST-1035,Whitney Melendez,Corporate,East,Furniture,Chairs,Optimized holistic hierarchy,948.26,9,0.46,210.58,Profit
CA-657144,12/28/2024,4/12/2025,Same Day,CUST-4223,Frank Coleman,Home Office,Central,Furniture,Tables,Diverse incremental complexity,993.91,9,0.36,469.25,Profit
CA-212044,1/8/2024,5/5/2025,First Class,CUST-2733,Steven Vincent,Home Office,East,Furniture,Furnishings,Pre-emptive stable toolset,4620.52,1,0.44,533.84,Profit
CA-928076,10/31/2023,4/22/2025,Same Day,CUST-6678,Cheyenne Shelton,Home Office,Central,Furniture,Chairs,Managed attitude-oriented application,4626.96,8,0.47,858.14,Profit
CA-153436,10/26/2024,5/2/2025,First Class,CUST-4458,Christina Schmidt,Consumer,West,Office Supplies,Labels,Virtual multi-tasking policy,3111.84,1,0.03,614.55,Profit
CA-456332,3/25/2024,4/16/2025,Same Day,CUST-3084,David Le,Home Office,East,Furniture,Chairs,Balanced secondary knowledge user,3742.85,8,0.36,147.05,Profit
CA-325666,8/17/2023,5/4/2025,First Class,CUST-6657,Brenda Hudson,Home Office,East,Furniture,Furnishings,Persistent cohesive info-me diaries,3619.74,4,0.46,-87.1,Loss
CA-743026,8/24/2023,4/13/2025,Second Class,CUST-1315,Jessica Hansen,Home Office,East,Office Supplies,Storage,Innovative incremental project,1106.05,4,0.05,540.82,Profit
CA-565402,4/26/2024,5/4/2025,Second Class,CUST-7580,Jennifer Chavez,Corporate,South,Technology,Phones,Decentralized global benchmark,148.98,10,0.17,-34.38,Loss
CA-946012,3/31/2025,5/7/2025,First Class,CUST-9559,Elizabeth Bryant,Consumer,South,Technology,Copiers,De-engineered asynchronous paradigm,2743.18,7,0.42,835.1,Profit
CA-736685,9/14/2024,4/21/2025,Standard Class,CUST-9366,Shelley Flores,Consumer,East,Technology,Phones,Quality-focused fresh-thinking groupware,3218.25,2,0.3,858.4,Profit
CA-962901,9/3/2023,4/18/2025,Second Class,CUST-9539,Michelle Ortiz,Corporate,South,Office Supplies,Art,Expanded cohesive algorithm,3882.41,10,0.22,329.75,Profit
CA-205327,4/29/2024,4/23/2025,Same Day,CUST-2709,Angel Martinez,Consumer,West,Office Supplies,Storage,Pre-emptive value-added intranet,3680.94,5,0.14,305.13,Profit
CA-120587,8/17/2023,4/22/2025,First Class,CUST-5428,Keith Jensen,Home Office,East,Office Supplies,Art,Configurable bi-directional alliance,940.43,8,0.17,-12.69,Loss
CA-303298,1/11/2024,5/4/2025,Same Day,CUST-9970,Tonya Graves DDS,Consumer,South,Furniture,Furnishings,Enterprise-wide analyzing adapter,1181.75,7,0.39,123.16,Profit
CA-374452,10/19/2024,4/18/2025,Second Class,CUST-5242,Christopher Stevens,Corporate,South,Technology,Accessories,Decentralized mission-critical conglomeration,4990.09,7,0.2,174.31,Profit
CA-776502,8/19/2024,4/10/2025,Standard Class,CUST-2779,Elizabeth Sanchez,Home Office,East,Furniture,Bookcases,Virtual 24hour analyzer,93.38,3,0.13,266.8,Profit
CA-482405,9/30/2024,5/6/2025,Same Day,CUST-4788,Tina Morgan,Corporate,South,Technology,Accessories,Proactive static attitude,1899.37,6,0.12,600.55,Profit
CA-560006,6/23/2023,5/5/2025,First Class,CUST-3985,Lisa Davis,Home Office,South,Furniture,Furnishings,User-friendly system-worthy knowledge user,341.59,6,0.17,694.27,Profit
CA-219764,3/29/2025,4/13/2025,Same Day,CUST-6459,Stacy Smith,Home Office,South,Technology,Accessories,Decentralized asynchronous product,904.13,10,0.31,638.79,Profit
CA-716939,7/14/2024,5/3/2025,Second Class,CUST-1828,Catherine David,Home Office,East,Furniture,Chairs,Function-based 5thgeneration framework,1164.05,2,0.1,224.27,Profit
CA-283850,9/27/2023,5/3/2025,First Class,CUST-7035,Seth Brown,Home Office,West,Office Supplies,Art,Fundamental encompassing adapter,3580.28,4,0.22,768.63,Profit
CA-574520,10/12/2023,5/7/2025,First Class,CUST-5736,Donna Sanders,Consumer,East,Technology,Copiers,Universal optimizing capacity,290.74,10,0.33,729.21,Profit
CA-871208,11/14/2024,4/21/2025,Standard Class,CUST-8614,Robert Gibbs,Corporate,Central,Furniture,Furnishings,Enhanced didactic initiative,2076.88,9,0.08,664.21,Profit
CA-705698,8/12/2024,5/2/2025,First Class,CUST-1704,James McCarty,Home Office,West,Furniture,Chairs,Synergized incremental installation,1944.43,6,0.01,-5.04,Loss
CA-233344,10/23/2024,4/16/2025,Standard Class,CUST-8917,Vanessa Bass,Home Office,West,Technology,Copiers,Team-oriented multi-tasking product,860.89,4,0.42,773.07,Profit
CA-460970,8/4/2023,4/20/2025,First Class,CUST-4599,Mrs. Samantha Wells,Consumer,East,Office Supplies,Storage,Reduced local array,1748.15,4,0.44,250.8,Profit
CA-628234,3/24/2024,4/23/2025,Standard Class,CUST-2112,Melissa Miller,Corporate,East,Furniture,Tables,Sharable 24/7 array,1080.19,3,0.4,601.54,Profit
CA-936979,10/29/2023,5/5/2025,Standard Class,CUST-5190,Catherine Woods,Corporate,South,Technology,Phones,Balanced systematic complexity,3091.33,10,0.44,21.91,Profit
CA-454978,7/14/2023,4/13/2025,Second Class,CUST-5522,Bryan Hernandez,Consumer,Central,Technology,Computers,Down-sized dynamic implementation,3697.99,8,0.22,789.17,Profit
CA-941428,11/12/2024,4/29/2025,First Class,CUST-6193,Joshua Avila,Home Office,West,Technology,Machines,Configurable optimizing encryption,2493.73,1,0.46,147.41,Profit
CA-732521,12/1/2024,4/10/2025,Same Day,CUST-9369,Thomas Clark,Consumer,South,Technology,Computers,Organized intangible hub,2250.2,10,0.01,441.64,Profit
CA-333001,5/24/2023,4/16/2025,Same Day,CUST-4638,Tamara Huff,Consumer,Central,Technology,Machines,User-centric grid-enabled time-frame,3952.41,10,0.18,-63.81,Loss
CA-856089,12/21/2023,4/27/2025,Same Day,CUST-8312,Emily Trujillo,Consumer,West,Office Supplies,Labels,Secured clear-thinking focus group,3697.35,4,0.16,-56.53,Loss
CA-660377,10/27/2023,4/16/2025,First Class,CUST-7210,Corey Vazquez,Corporate,South,Furniture,Furnishings,Compatible bi-directional methodology,1505.97,10,0.22,-50.1,Loss
CA-723304,4/2/2025,4/10/2025,Same Day,CUST-1725,Nathan Thompson,Corporate,Central,Furniture,Chairs,Extended secondary array,2110.21,9,0.45,74.3,Profit
CA-919781,10/23/2024,4/23/2025,Second Class,CUST-3768,Dr. William Lawrence,Corporate,South,Furniture,Chairs,Seamless directional frame,3817.47,1,0.44,48.47,Profit
CA-688049,12/12/2023,5/6/2025,Same Day,CUST-2863,Erika Campbell,Home Office,South,Technology,Phones,Optional fault-tolerant Graphic Interface,546.67,5,0.31,945.11,Profit
CA-573669,3/24/2024,4/24/2025,Standard Class,CUST-7862,Jessica Edwards,Corporate,East,Technology,Computers,Reactive clear-thinking access,3868.43,5,0.13,775.68,Profit
CA-905246,5/16/2024,4/19/2025,Standard Class,CUST-3167,Jeremy Foster,Home Office,South,Technology,Phones,Cross-group national groupware,3142.01,2,0.45,514.44,Profit
CA-265485,2/16/2024,5/6/2025,First Class,CUST-6689,Anthony Smith,Consumer,West,Technology,Machines,Managed responsive focus group,2404.77,10,0.29,495.39,Profit
CA-186885,5/18/2023,4/13/2025,Standard Class,CUST-9226,Rodney Miller,Home Office,South,Technology,Phones,Reactive contextually-based flexibility,4478.28,9,0.3,366.55,Profit
CA-784391,2/11/2024,4/19/2025,Standard Class,CUST-3810,Ray Taylor,Consumer,West,Office Supplies,Labels,Grass-roots radical infrastructure,1214,9,0.01,-95.3,Loss
CA-934772,12/12/2024,4/12/2025,Second Class,CUST-1870,Jason Russell,Consumer,East,Technology,Machines,Proactive directional knowledgebase,178.61,4,0.04,43.01,Profit
CA-424555,10/23/2024,5/2/2025,Standard Class,CUST-1620,Jason Dickson,Corporate,South,Technology,Phones,Devolved client-driven core,2231.32,5,0.11,54.29,Profit
CA-194863,11/5/2024,4/14/2025,Second Class,CUST-7632,Amy Bass,Consumer,East,Furniture,Furnishings,Re-contextualized mobile alliance,2109.42,10,0.09,646.95,Profit
CA-629689,9/14/2023,4/26/2025,First Class,CUST-6119,Joshua Rivera,Home Office,South,Office Supplies,Paper,Balanced optimal approach,4590.49,7,0.3,652.52,Profit
CA-380330,12/12/2023,4/26/2025,Standard Class,CUST-2567,Lori Sparks,Home Office,South,Furniture,Chairs,Streamlined bi-directional projection,138.94,5,0.26,187.38,Profit
CA-617780,3/31/2024,4/13/2025,Standard Class,CUST-3428,Timothy Grant,Corporate,East,Technology,Machines,De-engineered systematic implementation,683.95,4,0.48,43.23,Profit
CA-104693,11/8/2023,4/17/2025,Same Day,CUST-8642,Stephen Leach,Home Office,West,Office Supplies,Labels,Universal 24hour focus group,867.36,8,0.48,141.49,Profit
CA-536468,7/19/2024,4/12/2025,First Class,CUST-7105,Jeffrey Anderson,Home Office,West,Furniture,Chairs,Universal zero administration architecture,4383.56,2,0.29,490.41,Profit
CA-674085,6/14/2024,4/28/2025,Standard Class,CUST-4072,Shannon Castillo,Corporate,West,Furniture,Furnishings,Fully-configurable intangible middleware,3042.15,4,0.23,523.89,Profit
CA-670369,4/14/2024,5/3/2025,First Class,CUST-8883,Patrick Diaz,Corporate,Central,Office Supplies,Paper,Universal dedicated application,4712.36,5,0.38,770.11,Profit
CA-611852,12/30/2024,5/2/2025,First Class,CUST-5479,Tony Fields,Corporate,South,Technology,Accessories,Streamlined uniform migration,2655.18,3,0.48,-63.6,Loss
CA-875976,7/29/2024,5/7/2025,First Class,CUST-6511,David Vincent,Corporate,Central,Technology,Accessories,Monitored multi-state open architecture,1636.21,8,0.39,390.44,Profit
CA-613507,12/10/2023,4/23/2025,Standard Class,CUST-6743,Lisa Smith,Home Office,East,Office Supplies,Paper,Expanded even-keeled concept,624.73,7,0.18,446.03,Profit
CA-963087,6/11/2024,4/29/2025,Standard Class,CUST-2132,Nancy Martinez,Home Office,East,Office Supplies,Storage,Advanced high-level focus group,3144.77,7,0.47,330.94,Profit
CA-407867,5/17/2024,5/8/2025,Second Class,CUST-6410,Rachel Miller,Home Office,Central,Office Supplies,Labels,Programmable optimal attitude,1895.68,4,0.19,768.58,Profit
CA-357063,8/25/2024,4/11/2025,Standard Class,CUST-6548,Donald Ross,Home Office,South,Technology,Phones,Reactive stable throughput,2593.44,9,0.06,759.31,Profit
CA-466067,8/14/2024,4/27/2025,Second Class,CUST-1336,Michael Garrison,Corporate,East,Office Supplies,Paper,User-centric demand-driven conglomeration,2044.46,4,0.31,215.73,Profit
CA-636346,6/10/2024,4/28/2025,Same Day,CUST-4083,Dawn Grimes,Home Office,South,Office Supplies,Binders,Ergonomic 24hour collaboration,811.98,1,0.23,390.15,Profit
CA-104615,9/16/2023,4/10/2025,Same Day,CUST-6392,Randall Banks,Consumer,East,Furniture,Furnishings,Organized incremental installation,993.82,1,0.18,733.37,Profit
CA-984502,8/21/2023,5/2/2025,Second Class,CUST-3450,John Howard,Corporate,South,Furniture,Bookcases,Business-focused dedicated functionalities,4590.79,2,0.13,-0.69,Loss
CA-995386,8/15/2023,4/23/2025,Standard Class,CUST-4053,John Maynard,Corporate,East,Technology,Computers,Right-sized 5thgeneration functionalities,3717.28,3,0.42,491.99,Profit
CA-606474,7/21/2023,5/5/2025,Same Day,CUST-8603,Sandra Hernandez,Consumer,West,Technology,Copiers,Multi-channeled mission-critical leverage,2537.68,4,0.19,628.75,Profit
CA-529707,4/29/2024,4/27/2025,Standard Class,CUST-8134,Karen Thompson,Home Office,West,Furniture,Tables,Integrated client-driven synergy,4710.66,6,0.05,342.05,Profit
CA-975412,6/13/2023,4/11/2025,Second Class,CUST-7292,Ricardo Acosta,Corporate,Central,Furniture,Chairs,Down-sized intermediate emulation,205.14,10,0.45,642.42,Profit
CA-839726,12/16/2024,4/14/2025,Standard Class,CUST-3747,Kimberly Cook,Corporate,South,Furniture,Bookcases,Adaptive cohesive productivity,87.26,3,0.27,-15.72,Loss
CA-728818,6/13/2024,4/12/2025,Second Class,CUST-9602,Anthony Walsh,Home Office,South,Technology,Copiers,Synchronized human-resource capability,159.4,6,0.02,957.15,Profit
CA-487465,1/1/2025,4/9/2025,Standard Class,CUST-3507,Brent Haynes,Home Office,South,Technology,Accessories,Progressive mission-critical instruction set,4377.14,5,0.31,14.82,Profit
CA-879353,12/19/2024,4/11/2025,Same Day,CUST-4918,Pedro Greer,Home Office,East,Office Supplies,Labels,Total next generation project,2012.88,9,0.47,537.8,Profit
CA-187228,3/28/2025,4/16/2025,Second Class,CUST-6411,Rebecca Harrell,Consumer,Central,Technology,Phones,Pre-emptive discrete interface,4610.39,6,0.18,965.98,Profit
CA-783973,11/5/2024,5/1/2025,Standard Class,CUST-8534,Cynthia Bradshaw,Consumer,South,Office Supplies,Paper,Organic homogeneous infrastructure,3944.1,2,0.01,698.39,Profit
CA-485834,6/14/2023,4/11/2025,Standard Class,CUST-9106,Chad Davis,Home Office,South,Technology,Copiers,Synergized bandwidth-monitored adapter,2271.63,3,0.44,631.77,Profit
CA-880765,5/21/2024,4/9/2025,Standard Class,CUST-7320,Antonio Medina,Consumer,East,Office Supplies,Art,Realigned local pricing structure,4042.39,8,0.15,971.75,Profit
CA-910872,7/4/2023,4/30/2025,Same Day,CUST-6934,Adrian Morris,Corporate,Central,Technology,Computers,Stand-alone secondary focus group,1068.62,10,0.13,153.25,Profit
CA-291063,11/11/2024,4/20/2025,Standard Class,CUST-7316,Erika Steele,Home Office,East,Office Supplies,Labels,Switchable executive forecast,4091.97,8,0.18,459.33,Profit
CA-314886,4/19/2024,5/5/2025,Same Day,CUST-6534,Walter Miller,Corporate,Central,Technology,Computers,Reactive hybrid groupware,4638.85,7,0.07,203.44,Profit
CA-827517,6/1/2024,5/4/2025,Same Day,CUST-6936,Teresa Horton,Corporate,South,Office Supplies,Art,Seamless demand-driven utilization,4234.17,6,0.06,432.33,Profit
CA-495106,10/15/2023,4/14/2025,Same Day,CUST-9820,Kristen Jones,Corporate,Central,Furniture,Bookcases,Function-based mobile hub,1188.69,4,0.25,819.09,Profit
CA-882281,11/6/2024,4/24/2025,Standard Class,CUST-6128,Jill Johnson,Home Office,East,Furniture,Furnishings,Function-based non-volatile time-frame,1540.55,1,0.33,44.86,Profit
CA-636869,8/21/2024,4/24/2025,Same Day,CUST-5603,Ryan Parker,Consumer,East,Furniture,Furnishings,Right-sized full-range middleware,1436.45,9,0.43,296.52,Profit
CA-937671,6/4/2024,5/4/2025,Second Class,CUST-5328,Michael Franklin,Corporate,South,Furniture,Chairs,Mandatory client-server customer loyalty,342.61,8,0.34,588.46,Profit
CA-815465,9/13/2024,4/24/2025,Second Class,CUST-5758,Alexandra Velasquez,Consumer,East,Office Supplies,Storage,Proactive intangible array,1593.39,4,0.2,61.6,Profit
CA-519817,12/24/2023,4/17/2025,Second Class,CUST-4401,Thomas Stevenson,Consumer,South,Technology,Accessories,Up-sized value-added interface,3103.85,1,0.43,264.46,Profit
CA-259030,3/30/2025,4/29/2025,Standard Class,CUST-4973,Roger Woods,Consumer,East,Furniture,Chairs,Front-line homogeneous emulation,3768.03,2,0.31,38.18,Profit
CA-867284,5/30/2023,5/3/2025,First Class,CUST-1532,Tony Martinez,Consumer,Central,Office Supplies,Binders,Devolved multi-tasking encryption,407.99,7,0.14,402.04,Profit
CA-287161,6/12/2023,4/16/2025,First Class,CUST-6794,Kimberly Edwards,Corporate,Central,Furniture,Furnishings,Secured background knowledge user,2358.57,3,0.08,408.55,Profit
CA-107287,8/9/2023,5/6/2025,Standard Class,CUST-1687,Marissa Johnson,Home Office,South,Furniture,Bookcases,Horizontal disintermediate contingency,4931.13,3,0.12,706.49,Profit
CA-119268,9/9/2023,4/10/2025,Second Class,CUST-5043,Jamie Meyer,Consumer,South,Furniture,Furnishings,Synergized even-keeled website,1640.85,4,0.5,23.79,Profit
CA-957488,7/29/2024,4/21/2025,Standard Class,CUST-3034,Timothy Pitts,Home Office,East,Office Supplies,Paper,Advanced well-modulated neural-net,1545.78,5,0.22,-74.13,Loss
CA-974321,8/2/2023,5/4/2025,Same Day,CUST-6924,Brad Molina,Corporate,Central,Office Supplies,Binders,Re-engineered modular installation,2647.31,8,0.28,-2.13,Loss
CA-577488,10/13/2024,5/4/2025,First Class,CUST-4653,James Goodwin,Home Office,West,Furniture,Bookcases,Configurable bi-directional help-desk,3400.47,4,0.42,595.1,Profit
CA-563607,8/19/2023,4/28/2025,Second Class,CUST-8227,Lisa Pugh,Home Office,South,Technology,Machines,Total regional policy,2095.84,7,0.46,835.32,Profit
CA-310189,10/8/2023,5/1/2025,Same Day,CUST-8061,Sharon Wells,Home Office,South,Technology,Copiers,Multi-tiered demand-driven data-warehouse,2356.83,7,0.33,398.17,Profit
CA-319223,8/15/2024,4/24/2025,Same Day,CUST-9680,Sean Kelly,Home Office,Central,Furniture,Chairs,Customer-focused systematic installation,4176.98,2,0.13,732.05,Profit
CA-653811,9/26/2024,5/1/2025,Second Class,CUST-1038,Michael Martinez,Home Office,South,Office Supplies,Labels,Universal zero tolerance process improvement,451.23,6,0.43,106.76,Profit
CA-395465,2/16/2024,5/1/2025,First Class,CUST-5329,Wanda Mann,Home Office,South,Furniture,Bookcases,Horizontal asymmetric policy,2786.34,6,0.4,549.88,Profit
CA-836144,3/8/2024,4/20/2025,Same Day,CUST-7706,Brendan Miles,Consumer,South,Furniture,Bookcases,Extended intangible Graphical User Interface,4504.82,9,0.07,649.58,Profit
CA-118687,8/24/2024,4/25/2025,First Class,CUST-1281,Vanessa Harmon,Home Office,South,Office Supplies,Labels,Upgradable zero administration superstructure,1971.07,10,0.29,543.47,Profit
CA-554448,2/25/2024,4/29/2025,Standard Class,CUST-8948,Dustin Knight,Consumer,Central,Technology,Accessories,Vision-oriented contextually-based portal,4027.89,9,0.08,363.25,Profit
CA-685923,8/16/2023,4/22/2025,First Class,CUST-9307,Amanda Mills,Corporate,South,Furniture,Chairs,Implemented asymmetric flexibility,2246.66,9,0.24,192.94,Profit
